scorer,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc,dlc
/img0324.png,38.153113330393765,66.03704182467993,48.13764519607743,79.01693325006869,53.7955465866315,57.71659860327688,70.76925075829372,71.69494321523399,86.74450174338759,73.3590318595146,107.37920093246716,75.68875596150747,126.68262920612223,78.0184800635003,144.3219688354967,80.34820416549317,157.30186026088546,83.01074599634214,202.56507138531805,80.01538643663704,232.51866698236904,79.68256870778092,261.8066271217078,83.34356372519827,26.670640855916417,444.48396356134003,41.324010767465744,454.4371959540905,37.729787958972516,433.1483377807075,52.10667919294544,441.16621943042315,75.05440943178684,440.336783397694,95.23735289486422,438.67791133223557,111.27311619429557,436.4660819116243,124.26761404038646,435.36016720131875,137.53859056405378,435.63664587889514,171.26898922837486,428.44820026190865,196.42854888782747,421.2597546449222,219.3762791266689,413.51835167278296,134.97791889468922,416.9774079419876,150.41961090256217,405.67860891183665,124.80899976755339,396.63956968771595,143.6403314844716,386.09402392624173,147.7832244621936,366.13281230630844,151.92611743991563,345.4183474176983,154.56250388028417,327.71689560379525,159.4586501266829,311.5219503272456,163.22491647006655,296.08025831937266,171.1340757911722,259.1708481542129,199.00444673221116,231.6771038475123,226.1215644045734,220.37830481736137
/img0423.png,94.94449788591382,239.98935272741218,110.14560857379375,251.63275665855423,109.17532491286525,226.4053814744131,125.02329137469752,234.16765076184114,146.04610402814848,230.93337189207944,166.09863302067095,223.17110260465142,183.2403110304079,216.37911697815187,198.4414217182878,209.91055923862848,216.8768112759294,202.47171783817663,253.10073461726034,182.095760958678,278.9749655753538,158.80895309639385,309.3771869511137,136.16900100806205,59.75401607053728,403.989186150872,76.6557314544532,422.76886991077856,77.90771037178031,398.6682757522318,91.05348900371493,410.2490807375075,109.52017803428973,414.94400167748415,125.48290923021032,420.8909015347879,143.01061407278982,429.0287644974141,160.85131364470107,436.8536327307085,,,217.5033596537526,453.75534811462444,248.80283258693024,455.6333164906151,278.53733187344903,449.37342190397953,175.71498620533953,447.22213162582534,200.01172372760087,452.69745275760255,191.79874202993506,430.4539606597577,207.19808271305845,436.2714893622709,226.70391424501474,429.42733794754946,245.86753820623497,421.5565638206197,265.3733697381913,414.02799726442606,283.8525785579393,408.21046856191276,304.7272403728399,402.7351474301356,339.29020501718355,395.2065808739419,376.93303779815176,391.100090025109,411.83821001323145,385.9669764640679
/img0513.png,32.692402587402775,85.39382942783331,30.226060261791467,101.83611159857534,45.84622832399639,85.94190550019138,47.49045654107059,102.93226374329149,58.72601602441099,116.36012751606413,71.33176568864653,129.7879912888368,86.12981964231437,144.5860452425046,98.18749323419183,158.01390901527728,112.43747111550161,169.5235065347967,142.58165509519532,193.9128917547307,172.72583907488902,207.06671749132434,203.4180991269408,216.6580487575905,54.13982471480233,149.32278567124283,37.62727638093746,178.1319125516028,63.62575673638426,176.02392765791794,54.842486346030626,187.9691753887989,61.166441027085256,205.5357161695062,68.89571897059648,223.45358776582765,76.97632772972182,239.2634744684642,82.9489515951623,255.0733611711008,89.27290627621693,265.6132856395252,117.37937152534863,291.26043517935784,142.67519024956715,313.0429457474349,161.2957234771169,327.09617837200074,90.06569972020617,277.7894420356604,73.3072198154114,309.07193785794396,99.37596633398104,311.67881250980093,85.22436108104324,322.10631111722876,87.4588250683492,341.8440763384315,90.43811038475715,359.71978823687925,94.9070383593691,375.361036148021,99.37596633398104,391.0022840591628,100.49319832763402,404.0366573184476,112.41033959326583,438.2984384571391,136.98944345363148,462.13272098840275,159.33408332669117,475.91191557678957
/img0534.png,140.7614866795796,74.06133108944846,121.99696794523425,100.78757180599123,147.090420119659,102.5301726514374,133.84665369426816,112.63725755502514,134.1951738633574,129.3662256713083,136.98333521607125,147.83779463303767,141.8626175833205,163.52120224205314,148.48450079601594,178.15904934380092,157.89454536142523,191.40281576919176,182.63947736676076,217.54182845088422,220.2796556283979,234.61931673625662,251.2979506773396,246.8175226543798,61.5057790620138,60.343997078715915,47.83242228246375,85.83008392819772,72.61108204609823,84.52594394063803,61.19985715495079,96.58923882556533,63.48210213318026,118.4335836171905,64.78624212073998,137.34361343680627,67.72055709274932,156.25364325642207,71.63297705542846,174.1855680853681,75.21936202121765,185.92282797340548,87.6086919030349,202.55061281479178,122.16840157336722,202.8766478116817,150.5334463027909,226.3511675877565,106.46815165274825,214.28296764360334,91.9748373448773,249.59968327676296,119.42080066065441,248.7283828540399,105.47999389708508,263.97614025169383,108.09389516525434,281.40214870615546,111.57909685614666,300.5707580060633,112.45039727886973,315.38286519235567,112.88604749023128,331.06627280137116,112.88604749023128,347.6209808331097,108.52954537661586,385.0868990102023,121.59905171746209,425.16671845546404,142.9459120741776,448.2561796576257
/img0771.png,168.27990819389495,422.9601022381448,180.33020527316833,442.92916596951216,182.740264689023,420.20574862002525,195.82344437509124,428.81310367664906,213.72674289286886,431.91175149703366,231.2857472083815,433.28892830609345,252.63198774880865,433.28892830609345,270.19099206432134,430.5345746879738,288.0942905820989,427.4359268675893,322.5237108085943,426.74733846305935,369.0034281143631,426.0587500585294,403.0885541385935,422.9601022381448,631.8592417964098,473.8435737280799,,,616.5420333231253,463.26740597271674,623.8359421199275,447.95019749943225,615.0832515637649,436.2799434245488,607.0599518872825,422.4215167106247,602.3189111693612,410.3865671959011,599.0366522108002,398.3516176811776,596.1190886920792,388.1401453656545,591.0133525343177,359.329205618286,595.0250023725589,322.4949661944351,597.9425658912799,296.96628540562756,132.57324988311245,385.8957047074438,138.41939465493184,371.6457268261341,112.11174318174457,372.37649492261147,125.99633701481562,358.4919010895404,123.07326462890595,339.85731462936616,120.51557629123496,320.4919600727144,122.70788058066722,299.29968527486915,127.09248915953177,280.66509881469483,132.57324988311245,265.68435283690764,145.36169157146736,232.79978849542357,179.7077921059063,210.51136155286216,203.45775524142255,200.2806082021782
/img1053_2.png,171.69406587982925,475.00484384727883,190.72414542320126,457.16414427536756,169.61265092977294,447.6491045036816,186.85866051595383,440.8101696677823,197.56308025910056,430.4030949175007,210.05156995943844,419.99602016721917,224.02678462410225,408.39956544547687,238.29934428163125,399.7765606523864,255.84269886067733,392.64028082362194,287.6586130972524,373.90754627311514,321.5559422838837,356.0668467012039,356.9399964348411,341.4969420508097,225.41465939975416,377.0429129752965,239.32735969807436,358.1834747931291,212.1203013369149,353.23673690928194,229.74305504812045,342.4157477883662,236.85399075615078,327.2663630190843,245.81995317062376,310.8802937788405,255.40425782057764,296.6584223627799,265.91607582375286,283.05489318220015,278.2829205333708,271.924732943544,306.7266633654921,243.7901612291632,339.49880184597964,231.11414540180482,358.6674111458874,223.69403857603407,169.81769973876254,192.12315596209248,191.7899297378532,206.03890162818328,192.88854123780777,178.93981796263807,204.97326773730765,190.2921367955016,227.3117015697165,188.8273214622289,248.18532006885266,187.36250612895617,264.66449256817066,185.89769079568347,284.8057034006705,185.1652831290471,304.21450656653394,185.1652831290471,340.1024822317154,182.2356524625017,378.1876808968059,183.33426396245622,414.8080642286237,189.19352529554706
/img1439.png,168.7030472589297,332.86531462553916,183.16340375405775,341.816963884428,176.62181391102365,319.7821349394709,196.93517184465594,322.19219435532557,212.7727051488438,314.2734277032316,229.9874152620915,304.6331900398129,245.48065436401444,297.058717589984,264.7611296908518,287.7627741288302,280.9429571973047,277.7782422631465,319.50390785097954,268.1380045997278,359.7863295159791,259.530649543104,393.5271613379447,255.05482491365956,47.23048213889748,89.95986242922174,45.89921122347299,110.92737934715743,64.53700403941583,94.61931063320745,61.541644479710726,108.26483751630846,71.19335861653828,121.24472894169722,84.17325004192703,130.56362534966865,101.14695421358927,140.88097494420842,113.79402791012191,151.86395999646044,130.76773208178415,160.85003867557575,167.7104999848137,162.51412731985636,198.66254876843306,170.8345705412594,221.62697205950548,179.4878314915186,83.50761458421479,99.61157656604928,108.80176197728008,97.61467019291257,94.82341736532295,73.31897598641564,117.45502292753926,77.97842419040137,131.7661852683525,72.32052279984728,150.40397808429535,69.65798096899832,171.37149500223103,70.32361642671054,187.3467459873249,71.32206961327893,199.66100195500144,73.31897598641564,228.61614436548405,77.64560646154524,255.90719813168607,104.93666022774724,274.877808676485,125.57135941682681
/img1765.png,546.3065750715435,425.6276082726191,571.6501747866855,436.3361715325383,564.5111326134061,413.4912365780441,579.8600732859569,418.48856609933966,598.0646308278194,409.56476338274035,604.489768783771,396.00058325350943,607.3453856530828,382.0794510156145,608.7731940877386,367.0874624517277,611.6288109570504,351.0246175618489,617.6969968043379,324.25320941205104,618.410901021666,295.69704071893324,616.2691883696821,272.13820154711107,161.33748769567842,411.6601625758105,185.48142290004446,388.971409252889,160.1322018918526,378.045020887289,178.9255898806845,371.05213233330505,187.66670057316446,353.5699109483452,194.65958912714842,336.08768956338525,198.5930889387644,319.0425237130494,197.2819223348924,303.7455800012094,195.09664466177242,291.5080250317375,194.71667265540785,246.6495303115857,205.39374262101532,217.90357271187315,216.0753103237243,192.29641867209006,108.18458481069831,458.96321674063876,119.99074600109293,461.8427682504911,105.30503330084596,443.7015937384213,123.44620781291573,443.12568343645086,136.6921447582365,434.77498405787907,149.9380817035573,423.54473316945496,,,,,,,233.15712033828996,368.2573441802899,267.1358281545476,363.07415146255573,292.47588144124825,357.6030035938363
/img1936.png,371.94483646873744,232.68740479412494,372.6812258582647,258.09283873281504,393.3001287650277,247.04699788990632,390.72276590168235,263.6157591542694,399.5594385760093,279.4481310291053,407.6597218608091,297.12147637775934,416.8645892298997,311.4810694735407,427.1740406832812,327.31344134837656,435.64251866284457,344.98678669703054,453.31586401149855,374.4423622781205,479.4576873397159,397.6386280482289,512.9634045632058,413.47099992306477,73.89243512978129,312.2107670992666,67.68261969983885,339.8961942244266,92.00439680044676,334.98009034238885,86.31206598966618,348.1759481310165,92.26313911002768,360.85432130048235,100.02540839745573,374.82640601785283,112.18629694775969,388.79849073522337,126.93460859387298,400.9593792855273,142.4591471687291,412.3440409070884,176.87187434299346,425.2811563861352,208.67899491812537,428.1597197269135,237.6763170945132,425.79864100529704,38.14107793782541,427.6486354773537,50.20911138509425,444.2070999747691,51.051067206996734,422.0355966646705,61.15453706982647,430.4551548836953,83.88734426119336,434.6649339932077,100.72646069924292,438.8747131027201,118.40753295919495,443.9264480341349,135.80795327851283,448.4168790842815,153.48902553846486,453.46861401569635,178.18639631427087,461.04621641281864,200.91920350563777,468.9044707505751,222.24875099383388,473.1142498600875
/img2262.png,190.63966334021467,437.4683280592386,191.58404057258554,413.3867086337826,169.86336422805655,420.4695378765638,174.11306177372526,398.74886153203477,166.55804391475868,379.3891282684329,167.9746097633149,360.5015836210164,168.91898699568574,343.0306048221562,171.2799300766128,321.7821170938126,168.4467983795003,304.78332691113775,160.41959190434832,269.84136931341726,159.47521467197748,232.06628001858428,169.39117561187115,197.1243224208638,169.77432761198367,257.2826819000892,192.5446941708704,277.3206044719095,198.0095821450032,251.51418903850455,211.36819719288343,266.08722363619205,227.45925622783005,270.6412969479694,246.28275924984308,275.80258003465036,261.46300362243426,282.7854924460423,274.21440889541077,289.76840485743423,287.2694190558392,297.66213193118165,326.43444953712435,311.62795675396546,351.9372600830775,321.9505229273275,380.7797243910007,328.6298304512676,70.20671725487445,403.8845270478005,71.61519353686744,429.4718461706732,84.29148007480438,408.57944798777714,91.56860753176818,425.0116712776954,104.9491322107016,434.40151315764865,119.97287921862687,441.2091485206148,136.87459460254277,448.01678388358096,154.24580208045637,453.4159429645541,169.0348030413828,460.2235783275202,192.50940774126602,473.83884905345246,,,,
/img0082.png,23.87729331110087,98.35312089350165,37.6991405583921,107.85564087601439,40.00278176627398,84.53127364621042,48.641436295831,94.60970393069363,63.903059298048404,93.4578833267527,81.46832350814769,92.88197302478221,101.33722892612886,93.16992817576747,118.61453798524289,95.47356938364933,136.17980219534218,102.38449300729494,171.59828576652598,114.19065419768954,196.65038390224134,141.83434869227202,217.38315477317818,174.94919105557392,209.60983502283975,176.47346246311264,203.38144232363214,197.88356236663867,225.18081677085868,190.48734603632968,220.12024770275252,206.05832778434862,227.51646403306154,222.01858407606804,236.46977853817242,241.8715858047922,247.75874030548616,259.778214815014,256.71205481059707,275.7384711067334,266.8331929468094,292.4772764858538,294.0824110058426,330.6261817685002,320.5530799774748,357.4861252838329,350.13794529871075,372.2785579444509,617.9806669261579,92.1009033366989,597.229663632724,92.7023816930303,612.8681008973409,114.05486334279564,597.8311419890555,105.93490553232152,588.8089666440842,114.05486334279564,579.7867912991129,123.07703868776693,571.0653551323073,131.19699649824105,561.140962252839,141.42212855587516,549.1113951262106,151.04578225717785,526.2552175856167,176.9093515794288,499.79016990703434,203.0736600798455,483.95803342384494,214.82464997615705
/img0252.png,41.37455569012506,273.6190639682094,57.900677398842845,272.2418871591496,47.57185133089423,248.48558720286778,65.47514984867183,254.68288284363695,82.00127155738963,247.45270459607292,101.28174688422705,237.81246693265422,119.18504540200465,227.82793506697055,133.98969609939766,217.15481479675697,151.54870041491031,207.51457713333826,182.53517861875616,179.28245254761205,215.2431278339268,162.06774243436436,244.5081350264479,151.73891636641574,64.09797303961201,282.5707132270982,70.9838570849111,295.6538929131665,75.4596817143555,274.99624077726924,84.4113309732443,285.66936104748277,100.93745268196209,286.0136552497478,120.56222221106447,283.947890036158,139.8426975379019,274.99624077726924,160.50034967379912,267.0774741251753,175.6492945734571,262.25735529346593,209.04583219315762,250.89564661872248,245.88531183550768,232.99234810094487,281.00332046653295,214.7447553809023,248.3904806616742,464.2921420400264,271.7680569954646,464.2921420400264,259.62386149739166,442.73619503094704,277.840154744501,447.5938732301762,295.4492382167067,443.6470096933025,313.96913635126793,439.09293638152513,332.48903448582917,435.1460728446515,348.2764886333239,431.8064190826814,361.3314987937523,430.2883946454223,394.424431526001,411.16128673595745,428.12457403315335,390.21254950178167,447.85889171752183,374.7287002417387
/img0438.png,619.2684431270948,427.5234975762774,603.0991354098153,410.1564633614216,594.7150499267814,436.2070146837053,588.426985814506,416.44452747369695,574.9525627167731,413.15077960536223,558.7832549994935,410.45589498581563,540.5179259114554,409.2581684882394,525.2469130673582,407.1621471174809,510.5747634720489,406.5632838686928,476.4395582911254,403.2695360003581,449.4907120956595,395.48431376611234,419.24811803185884,387.10022828307854,132.28617782500493,152.7500599372568,115.6204492555323,172.24048826426719,137.93557734008039,173.0878981915285,126.0718383584219,186.64645702770963,127.76665821294455,202.7472456456747,134.26346765528135,218.8480342636398,143.58497685515584,235.7962328088662,153.18895603078414,252.7444313540926,166.74751486696528,270.25756985082654,195.27698241809637,288.6181182748218,232.56301921759447,291.16034805660576,269.84905601709255,289.18305822632936,79.11231157501871,228.93797460067336,66.32647688181565,256.888403930001,91.60080127535659,253.32026401561873,81.19372652507502,267.59282367314773,85.95124641091803,283.0547633021375,94.27690621114326,296.4352879810709,101.71053103277296,311.0051926314651,112.71229576878488,325.57509728185926,129.66096036210058,341.3343819037142,172.47863933468756,352.038801646861,215.89100829300494,355.6069415612432,255.49384015194292,358.3481084133259
/img0846.png,160.02178445877854,446.055010796199,186.97063065424447,459.2007894281336,182.69825259886574,430.9373653694742,199.78776482038074,439.8107659460301,215.2340547129039,437.83889915123984,235.93865605820088,435.5383878906513,252.37087934811916,433.2378766300628,269.7890360354325,431.2660098352726,280.96294787257693,431.2660098352726,323.02943949476764,425.350409450902,353.26473034821726,418.77752013493466,384.15731013326354,411.875986353169,93.5082761998941,238.34139971626865,98.58851979367465,259.33973990389495,112.13583604375611,241.728228778789,116.5387138250326,256.63027665387864,129.74734716886204,266.4520809351877,141.93993179393533,276.27388521649675,156.16461385652087,288.80515274782215,171.74402754411457,302.0137860916516,187.6621241379603,320.6413459355136,210.01519595059472,346.71992971692043,228.43963107276284,372.5940389636398,242.1626127306514,397.088823428258,129.55612272455465,458.97556390666574,148.77532366191087,444.19156318562244,128.0777226524503,432.3643626087878,143.60092340954571,427.92916239247484,150.25372373401518,414.993161761562,156.16732402243252,402.79636116670133,162.0809243108498,391.3387606078928,167.25532456321497,378.40275997697995,171.69052477952795,365.83635936409314,177.60412506794523,333.6811577958241,,,211.23772670831863,276.39315500178145
/img0853.png,154.50327750660904,449.13052830608603,179.76299547944782,463.00558465736367,177.27260074973134,437.3900960088511,191.50342777668277,445.5728215493482,210.71504426306717,443.79396817097927,229.5708900737778,442.3708854682841,249.4940479115098,439.8804907385676,265.5037283168301,437.0343253331773,276.8501598678801,438.9874288391695,314.05167008049057,442.2759601286821,354.74724478820804,439.19296204476404,381.0554951043083,431.1771670265773,63.14217375918687,214.7764614414874,68.40370405382433,235.8225826200372,81.55752979041793,219.70914609271003,85.50367751139603,232.5341261858888,99.31519453481934,243.71487806199337,114.77093977531683,253.90909300785344,131.5420675894737,266.0763818142026,146.0112758997267,276.5994424034775,162.45355807046872,287.4513486361672,187.77467261341144,317.04745654350285,213.75347844318387,344.0127993035198,243.0207407071047,375.5819810713445,116.66933475763896,451.4750304305845,140.5598302194009,449.0157147212855,125.45260514799263,430.74651230934995,142.66781511308574,430.74651230934995,153.9104012127384,421.6119111033821,163.74766404993454,411.7746482661861,172.17960362467403,398.77540808846265,178.50355830572863,385.073506279511,183.77352053994082,372.07426610178754,191.50279848345207,336.5898537247588,208.71800844854516,303.5647570570291,228.39253412293738,278.62026914842477
/img1350.png,305.32880506423237,117.40921998681323,328.77211029118246,123.43749847374323,324.41835360617745,98.98948016563821,343.1729977877375,105.68756737333823,361.5927376089125,101.66871504871821,382.0219035923975,98.65457580525322,403.12087829665256,94.6357234806332,417.8566701535926,92.2913929579382,431.9226532897626,90.95177551639819,474.45550705865764,91.28667987678318,505.9365169348477,115.39979382450322,525.3609698371777,137.16857724952825,57.46669214702186,411.1485345930638,71.04211486235246,412.0338882484114,56.58133849167422,394.91705091169024,73.99329371351129,392.8512257158791,89.63454162465307,381.6367460814755,107.93185050183779,368.9466770214926,124.75356995344309,358.6175510424367,140.9850536348166,348.28842506338077,153.6751226947996,342.68118524617904,189.67950467893723,322.3180511731831,216.83035010959844,292.511144776479,243.09584188491198,268.90171396720837,420.39708814808625,379.21276632049654,398.94442939968627,379.8345825161024,407.9607642359703,404.39632224253126,394.2808079326428,391.0272740370067,376.86995445568056,399.7327007754878,356.03911190288636,407.19449512275736,337.07371793690965,414.6562894700269,317.79741587313,419.63081903487324,300.6974704939706,424.2944405019167,262.7666825620171,429.89078626236886,228.87769990150124,408.74903561177183,210.2232140333274,382.32184729852554
/img1469.png,86.54317906212808,238.8901517540507,104.40265831779924,243.52038711663212,91.50414552203674,219.0462859144161,111.0172802643441,224.337983471652,128.21529732536078,215.40824384381642,142.76746560775948,207.13996641063534,157.3196338901582,199.2024200747815,176.17130643781107,189.2804871549642,188.07762594159183,182.00440301376483,225.1195088422431,179.68928533247413,260.1770051589309,183.65805850040104,292.5886526970007,186.9653694736735,99.62578119839816,400.78853334819826,103.7760913093375,427.2866671334264,114.6307485225635,408.7698989461585,118.78105863350285,421.540083902895,139.2133545642812,432.394741116121,161.88043286248842,435.5872873553051,183.270492665022,437.18356047489715,204.02204321971877,438.14132434665237,221.261792911313,438.4605789705708,259.89160240544084,436.8643058509788,296.2866295321398,421.540083902895,324.38103643695996,408.1313896983217,449.4424587415542,91.4411994128499,474.5289862974961,103.38716491567935,473.81222836732627,78.53955666979408,485.2803552500426,89.76876424245377,502.24362626406037,89.052006312284,518.9679779680216,89.2909256223406,535.9312489820395,90.48552217262355,549.7885689653216,93.5914732033592,562.6902117083774,97.8920207843778,588.9713358146023,105.53743870618865,593.9886413257906,133.49099798280957,606.4124454487333,160.24996070914756
/img1617.png,21.25041052262938,102.9391032727088,33.050311818437336,109.89801942151863,33.655434961812105,85.39053211484054,47.57326725943176,96.58531026727374,65.72696156067478,95.3750639805242,85.09090214866734,93.86225612208727,102.6394733065356,90.83664040521344,120.49060603609125,88.41614783171437,136.5263693355226,89.32383254677654,172.8337579380086,92.65200983533776,201.27454567662272,113.22619671007985,225.176909839926,136.8259993016958,20.10615395798054,285.6393895664727,37.579606380809174,301.13471529992444,39.88742085174881,280.36438506146783,51.75618098800977,289.5956429452263,72.85619900802925,292.23314519772873,93.62652924648592,295.200335231794,112.41873279556577,298.16752526585924,129.2328096552688,301.46440308148726,146.3765742965346,307.06909536805495,177.03753798187543,317.9487921596275,216.92975955097475,328.4988011696372,253.52510330444605,335.0925568008933,276.9092562536801,351.5473969409079,289.4426085318889,374.7799523834412,300.14181169621344,351.85308845988857,307.17271663276955,367.749047446885,322.15160106282394,377.2254845352868,341.41016675860817,386.09053858572713,358.8345833405082,394.03851807922535,378.39884055527307,398.01250782597447,392.1549589094046,399.540965420878,429.7550157440309,392.8157520033026,465.520923464773,371.41734567465346,484.1681061225958,356.1327697256184
/img1966.png,32.78182568484209,109.51618150147027,46.42317930488534,123.70318926631523,54.60799147691128,98.60309860543566,62.79280364893722,113.88141465988409,80.25373628259257,119.33795610790139,97.71466891624794,124.24884341111695,115.17560154990329,126.97711413512562,133.18218832836038,130.251039003936,148.4605043828088,133.52496387274638,180.65409892611086,138.43585117596194,210.11942274540425,155.89678380961732,238.49343827509423,174.44902473287613,191.56718182214547,150.4402423616,201.9346105733783,168.4468291400571,213.39334761421466,144.9837009135827,222.66946807584404,159.71636282322942,236.3108216958873,166.8098667056519,255.40871676394787,175.5403330224796,277.78053670081874,186.9990700633159,295.7871234792758,195.18388223534188,315.43067269213816,199.54911539375573,345.44165065623326,214.82743144820415,386.36571151636304,226.83182263384222,422.92453921807885,231.74270993705778,153.67635661009766,431.41243249578173,173.18218814205397,446.8117731789051,170.10232000542928,422.85724322737985,183.7906228348723,429.3591870713653,202.61203922535645,431.07022492504564,222.8022858987849,432.0968476372539,241.62370228926903,432.43905520798995,261.8139489626975,433.46567792019823,283.37302591907024,436.5455460568229,323.75351926592714,432.43905520798995,355.57882334438216,428.33256435915706,385.00867442768464,423.8838659395881
/img2062.png,28.655921710535146,82.54019717252022,44.24827581007979,95.90507211498706,49.9760793568513,71.08459007897721,58.88599598516252,84.76767632959803,79.88794232332471,85.085887637752,100.25346604517895,85.72231025405995,119.34614453441728,85.40409894590597,134.93849863396193,85.40409894590597,148.62158488458275,84.44946502144406,186.48873055490546,78.40345016651858,221.49197445184242,85.40409894590597,250.44920349385393,93.67759295790925,473.44453641070186,58.26064891058124,464.4378196216176,71.30485943270324,487.7310526968355,71.61543587370616,474.9974186157164,85.28079927783398,478.10318302574547,101.74135065098793,485.2464411688123,118.5124784651448,494.2531579578965,134.35187695629295,503.25987474698076,147.70666391941785,514.7512030640883,161.06145088254277,544.5665414003671,174.10566140466477,578.1087970286808,185.28641328076935,609.4770175699742,200.81523533091462,275.1250372513798,387.8158937125978,272.8798217263065,409.98739702269637,292.2448056300635,392.5869767033785,291.402849808161,411.9519606071355,302.3482754928932,423.1780382325019,319.1873919309428,429.91368480772167,337.149116131529,429.91368480772167,350.9010612226028,430.75564062962417,363.2497466105058,432.4395522734291,392.1568964958242,433.00085615469743,431.16751624397233,415.6004358353796,455.5842350791442,403.2517504474766
/img0000_4.png,101.89570698250407,96.161480328962,104.93426496105837,129.2846856625373,131.04324196615073,111.2092400436272,123.58353425041005,126.12865547510853,135.63383132968343,136.74439337827795,148.25795207939842,147.64704311666816,161.16898466433418,154.81983899718801,173.21928174360758,161.9926348777079,188.99943268075128,173.4691082865397,217.11679253238918,191.257642070229,244.08650504314392,207.8985285130351,267.6132755312491,217.9404427457629,146.2640266084458,435.36188718187884,161.5496458732453,445.34433241603364,156.87037466973524,424.75553912058945,172.77989676166942,430.05871315123414,189.31332168073828,430.05871315123414,207.40650366764385,428.49895608339745,225.18773424098205,426.00334477485876,242.96896481432026,422.5718792256181,263.86970952333184,419.4523650899447,304.1114418735183,407.28625996081854,334.99463181668466,388.257223733211,363.6941618648797,366.1086733699301,18.428483578123604,108.02066734705458,41.465938972706766,116.781389821051,39.51911175626313,89.85027999358053,54.44478708233109,101.20677208950181,72.29070323306453,97.96206006209573,88.51426337009494,93.41946322372722,113.49854598112177,88.87686638535871,131.3444621318552,84.98321195247141,144.97225264696073,83.36085593876837,184.8822105840555,80.11614391136231,220.24957168278178,93.74393442646783,248.4785663212147,111.26537937446066
/img0089.png,614.4422507071854,237.51662505971532,619.0537063860069,218.60965677654718,600.8384564546619,236.8249067078921,602.4524659422494,220.68481183201686,596.2270007758405,205.69758087584697,589.0792444736671,192.3243594072646,580.3174786839063,179.87342907444656,569.7111306226168,168.80593544527494,555.4156180182702,160.9664607912784,531.4360484883983,169.95879936498034,504.9201783351747,188.86576764814848,480.4794632374207,208.925599851022,176.42108741020104,260.130272921949,184.579816688116,276.8024588376883,192.38381860612162,257.2924540426742,201.96145732367398,270.77209371922936,220.05255267905065,277.8666409174163,238.49837539433665,285.31591547551255,259.78201698889745,292.76519003360886,277.51838498436473,298.44082779215836,296.3189350595601,304.8259202705266,342.0787644878658,314.40355898807894,380.7440467179845,312.2751948286229,415.5073279891004,308.0184665097107,72.78301785940931,354.66141205727706,90.92419237147908,367.04348354964213,88.90850631458244,342.279340564912,103.59421901482938,351.78186054742474,125.19085533872197,350.34208479249855,145.6356710586736,343.7191163198382,158.01774255103868,336.23228239422207,173.85527585522655,329.03340361959124,188.54098855547352,322.1224799959456,211.0014903323218,302.25357457796446,,,261.9695520567082,242.07094802205052
/img0200.png,381.1746939303955,420.4817853788528,396.3549383029866,441.12691772557673,403.03424582692674,414.71329251726814,412.44599733793325,429.28632711495567,426.715427048169,433.2331906518294,442.1992763082119,439.001683513414,461.0227793302249,436.8764493012512,479.23907257733435,434.7512150890885,495.0265267248292,434.4476102016366,532.6735327688552,433.2331906518294,570.0169339254295,420.7853902663046,594.0017200341235,400.1402579195807,216.32274840119155,425.77668496430067,229.78433993226318,407.9726445522382,207.20360575111079,403.63019567124735,218.92821772978607,391.0370939163739,225.8761359393714,374.1015432805096,233.69254392515492,359.3372170851407,241.07470702283936,344.5728908897718,249.75960478482105,325.031870925313,260.61572698729816,304.188116296557,278.8540122874597,271.6197496891257,297.52654247572036,235.57742397690163,319.6730317687737,197.79811871228128,70.71946969181903,453.70003374847045,82.48285493587161,457.14297577111995,71.5802051974814,435.6245881295604,87.3603561346251,441.0759129987555,102.85359523654805,435.91149996478117,118.05992250325016,430.1732632603653,135.84845628693944,423.2873792150662,152.48934272974554,418.9837016867543,168.84331733733086,417.5491425106503,202.98582572860545,417.2622306754295,235.98068677899684,427.0172330729365,264.6718703010763,435.0507644591188
